EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
50.0,-61.9971997931997,40,40,1.583439826965332,2000,0.0,2.8110363,0.01108938455581665,0.0071155713,0.015460944,0.015460944
50.0,-60.37490645436322,41,81,2.9404449462890625,4050,0.0,2.755488,0.27616435289382935,0.0069838427,0.021375813,0.021375813
50.0,-59.449334893234756,41,122,4.276454925537109,6100,0.0,2.7170463,0.189161479473114,0.0065188454,0.015445685,0.015445685
50.0,-58.38338755340464,41,163,5.69504189491272,8150,0.0,2.7155747,0.29449617862701416,0.007460136,0.021350788,0.021350788
50.0,-58.5883706023051,41,204,7.072339773178101,10200,0.0,2.7053435,0.35045313835144043,0.006380394,0.019417591,0.019417591
50.0,-59.27523795903804,41,245,8.469634056091309,12250,0.0,2.6413631,0.338096559047699,0.006185528,0.019690147,0.019690147
50.0,-59.52322718431723,41,286,9.871691942214966,14300,0.0,2.5900927,0.46535724401474,0.007095754,0.02151661,0.02151661
50.0,-58.27901017194245,41,327,11.244872808456421,16350,0.0,2.5356505,0.43401700258255005,0.0077985236,0.022078589,0.022078589
50.0,-56.49489364958401,41,368,12.761809825897217,18400,0.0,2.5009205,0.45248013734817505,0.0061453334,0.021747438,0.021747438
50.0,-55.61348242409804,41,409,14.117309808731079,20450,0.0,2.4474492,0.5618373453617096,0.008236615,0.02226713,0.02226713
50.0,-55.00341913045883,41,450,15.568289041519165,22500,0.0,2.4061472,0.5672166347503662,0.004729428,0.015582576,0.015582576
50.0,-54.15124447270461,41,491,16.951967000961304,24550,0.0,2.3477373,0.597753643989563,0.006884184,0.027547939,0.027547939
50.0,-52.527787339080476,41,532,18.417325973510742,26600,0.0,2.29623,0.5380810499191284,0.0065811346,0.02161925,0.02161925
50.0,-51.658875172561174,41,573,19.797146797180176,28650,0.0,2.2744532,0.5860190987586975,0.01117125,0.01740819,0.01740819
50.0,-50.9595888207434,41,614,21.364481925964355,30700,0.0,2.2478857,0.5640141665935516,0.007041863,0.021619452,0.021619452
50.0,-51.10849031171884,41,655,22.892746925354004,32750,0.0,2.1865497,0.5510933995246887,0.008892491,0.021912826,0.021912826
50.0,-50.21472986343449,41,696,24.47154474258423,34800,0.0,2.1377494,0.6248572766780853,0.0077912016,0.020806499,0.020806499
50.0,-49.45944655668413,41,737,26.128166913986206,36850,0.0,2.075987,0.6932530701160431,0.0076137017,0.02326829,0.02326829
50.0,-47.96225739299202,41,778,27.656471967697144,38900,0.0,2.029639,0.680833250284195,0.011873366,0.024370132,0.024370132
50.0,-47.21888563580718,41,819,29.271108865737915,40950,0.0,1.9721373,0.6737517714500427,0.0077400757,0.017730553,0.017730553
50.0,-45.79341499226942,41,860,30.77656602859497,43000,0.0,1.9127567,0.5601178705692291,0.008237218,0.021150632,0.021150632
50.0,-44.678675076861175,41,901,32.348328828811646,45050,0.0,1.8541178,0.6421657800674438,0.007189186,0.02021182,0.02021182
50.0,-43.32650710777452,41,942,33.89774489402771,47100,0.0,1.7861859,0.6371781229972839,0.009629845,0.023292262,0.023292262
50.0,-42.52113278337511,41,983,35.30737590789795,49150,0.0,1.7535379,0.6641001999378204,0.014619967,0.014673667,0.014673667
50.0,-41.606554408690215,41,1024,36.80829882621765,51200,0.0,1.6794456,0.6501061022281647,0.008708255,0.022115853,0.022115853
50.0,-41.300890044831185,40,1064,38.227386713027954,53200,0.0,1.6351231,0.5869819521903992,0.009632401,0.017240442,0.017240442
50.0,-40.27019018490342,41,1105,39.8663227558136,55250,0.0,1.5695192,0.6454002261161804,0.009194928,0.023712674,0.023712674
50.0,-39.20825815999138,41,1146,41.45713996887207,57300,0.0,1.5348412,0.6593672037124634,0.007841938,0.019738052,0.019738052
50.0,-38.087280949919325,41,1187,42.9904088973999,59350,0.0,1.4886253,0.6642300188541412,0.009921994,0.023217257,0.023217257
50.0,-37.36821124186615,41,1228,44.44244885444641,61400,0.0,1.4437536,0.7020362615585327,0.0092892945,0.023870591,0.023870591
50.0,-36.437357575916444,41,1269,46.10132575035095,63450,0.0,1.3715295,0.7305264174938202,0.010463646,0.023475086,0.023475086
50.0,-34.76189093939478,41,1310,47.610185861587524,65500,0.0,1.3041593,0.6723691821098328,0.009737799,0.025876977,0.025876977
50.0,-33.77468265037507,41,1351,49.08455491065979,67550,0.0,1.2500335,0.7245572507381439,0.011341073,0.022442538,0.022442538
50.0,-33.11421455751834,41,1392,50.55773997306824,69600,0.0,1.1654229,0.7888506650924683,0.010433877,0.020487541,0.020487541
50.0,-32.10576765971339,41,1433,52.00830388069153,71650,0.0,1.1006808,0.7269495725631714,0.013452243,0.022146437,0.022146437
50.0,-30.70370364632244,41,1474,53.59584999084473,73700,0.0,1.0226939,0.7491605281829834,0.011263795,0.022161756,0.022161756
50.0,-29.74976740070597,41,1515,55.06852602958679,75750,0.0,0.93280435,0.7990696430206299,0.01370815,0.025552442,0.025552442
50.0,-28.050825060492016,41,1556,56.57116389274597,77800,0.0,0.90273726,0.7519853860139847,0.0027543933,0.011490961,0.011490961
50.0,-27.37257299668854,41,1597,58.00408983230591,79850,0.0,0.8050347,0.7502210438251495,0.009029959,0.01977045,0.01977045
50.0,-26.339175512023644,41,1638,59.50394797325134,81900,0.0,0.695308,0.7509712427854538,0.009847129,0.024672363,0.024672363
50.0,-24.91113850799422,41,1679,61.06343173980713,83950,0.0,0.6242007,0.7878904938697815,0.010327784,0.018968657,0.018968657
50.0,-23.814688728951673,41,1720,62.625661849975586,86000,0.0,0.60114145,0.8045235127210617,0.0044658203,0.012662841,0.012662841
50.0,-22.94260159755567,41,1761,64.12615871429443,88050,0.0,0.49527895,0.767288476228714,0.009660617,0.021805435,0.021805435
50.0,-22.329185533163095,41,1802,65.52852487564087,90100,0.0,0.41535935,0.74861279129982,0.010532584,0.026883012,0.026883012
50.0,-21.524177955331837,41,1843,67.01031970977783,92150,0.0,0.3437784,0.8023359477519989,0.011931768,0.021200279,0.021200279
50.0,-21.10974830163349,41,1884,68.43709897994995,94200,0.0,0.24822903,0.835196316242218,0.011610189,0.02036128,0.02036128
50.0,-20.193523327012972,41,1925,69.90511798858643,96250,0.0,0.2041816,0.8166530430316925,0.0045663724,0.008444062,0.008444062
50.0,-19.258291136952995,41,1966,71.34795689582825,98300,0.0,0.13027155,0.8327088207006454,0.009806011,0.01825718,0.01825718
50.0,-18.46471048071209,41,2007,72.79791784286499,100350,0.0,0.046707176,0.8493238240480423,0.014202769,0.02031287,0.02031287
