# {"t_start": 1601478657.5766551, "env_id": "Reacher-v2"} 
r,l,t
-56.410711,50,0.750746
-54.47611,50,0.774414
-69.348733,50,0.799057
-61.636723,50,0.822935
-61.543112,50,0.846938
-65.453489,50,0.871042
-63.600778,50,0.894949
-58.917783,50,0.919216
-58.903241,50,0.943363
-58.336721,50,0.967233
-57.463593,50,0.991607
-59.267303,50,1.015431
-59.249548,50,1.039608
-64.761744,50,1.063705
-55.684126,50,1.088078
-69.834078,50,1.112025
-64.232665,50,1.135797
-58.881584,50,1.159693
-56.420622,50,1.183694
-65.760424,50,1.20841
-61.756576,50,1.23222
-61.001867,50,1.256593
-61.760463,50,1.28053
-67.86253,50,1.306642
-56.868763,50,1.33064
-60.56784,50,1.35505
-64.661108,50,1.379378
-68.865442,50,1.403544
-54.976773,50,1.427655
-55.250644,50,1.451728
-60.063603,50,1.475735
-62.454774,50,1.499611
-55.799643,50,1.523903
-62.582668,50,1.54778
-58.99404,50,1.571779
-63.892887,50,1.595721
-64.192298,50,1.619899
-57.97747,50,1.643678
-60.448055,50,1.667517
-55.75295,50,1.691573
-61.893731,50,2.194559
-53.675631,50,2.228855
-56.218139,50,2.2529
-60.933273,50,2.277082
-64.906352,50,2.30114
-66.29636,50,2.325067
-62.986555,50,2.34916
-68.288836,50,2.373566
-58.024523,50,2.39756
-59.755828,50,2.421491
-52.629288,50,2.446131
-56.192829,50,2.470039
-65.951008,50,2.494025
-64.937379,50,2.518073
-58.279498,50,2.542911
-57.824913,50,2.567034
-61.663611,50,2.591417
-61.816014,50,2.615501
-61.860514,50,2.639481
-67.889687,50,2.663554
-57.831129,50,2.68761
-61.651704,50,2.711475
-61.253133,50,2.735459
-63.743382,50,2.759444
-57.912444,50,2.78358
-51.236128,50,2.80719
-63.34295,50,2.831347
-58.601111,50,2.855617
-61.290382,50,2.879531
-64.664597,50,2.903624
-58.279861,50,2.927726
-63.07659,50,2.951687
-56.05891,50,2.97568
-54.666202,50,2.999594
-65.556269,50,3.023393
-55.827896,50,3.047645
-57.152963,50,3.071801
-63.521971,50,3.097217
-63.509322,50,3.130603
-61.675329,50,3.154656
-56.392043,50,3.178834
-66.379313,50,3.628596
-54.383464,50,3.661002
-59.906638,50,3.687191
-60.661712,50,3.710909
-60.313376,50,3.734629
-66.636938,50,3.758077
-63.041862,50,3.781571
-65.362649,50,3.805821
-66.790456,50,3.829699
-60.328413,50,3.853705
-58.922475,50,3.877789
-60.377895,50,3.901709
-54.871407,50,3.925886
-55.88154,50,3.949899
-55.484644,50,3.974003
-57.298197,50,3.998043
-57.209679,50,4.022113
-58.33549,50,4.046137
-60.674517,50,4.07027
-61.507973,50,4.094363
-53.653773,50,4.118666
-52.274011,50,4.142773
-63.443157,50,4.166798
-52.616889,50,4.19076
-53.243943,50,4.216742
-59.32313,50,4.240692
-59.079142,50,4.264721
-55.457934,50,4.288694
-57.631252,50,4.312582
-56.688817,50,4.336636
-64.973621,50,4.360732
-65.903247,50,4.38481
-58.382477,50,4.408785
-61.565656,50,4.432818
-62.153343,50,4.456806
-73.596584,50,4.480622
-55.483596,50,4.504517
-66.875795,50,4.528983
-61.53483,50,4.553485
-55.836144,50,4.579085
-60.826348,50,4.603701
-52.65093,50,5.064166
-55.766284,50,5.098243
-51.796927,50,5.122026
-59.456692,50,5.145605
-59.724265,50,5.16928
-60.849439,50,5.193
-52.312342,50,5.217275
-54.712986,50,5.241434
-57.173091,50,5.265421
-63.073189,50,5.289525
-59.937399,50,5.313597
-57.82853,50,5.337606
-68.686659,50,5.361579
-58.686668,50,5.385524
-56.828688,50,5.409549
-63.494029,50,5.433607
-59.545653,50,5.457578
-49.523407,50,5.482218
-60.200006,50,5.506272
-65.756815,50,5.530382
-58.510855,50,5.554537
-51.269795,50,5.578683
-60.46988,50,5.603116
-58.216435,50,5.627299
-62.772463,50,5.65112
-51.654432,50,5.675425
-56.297846,50,5.699705
-61.628423,50,5.723697
-50.437618,50,5.747862
-58.696687,50,5.771972
-56.060528,50,5.796262
-46.880612,50,5.820421
-68.795175,50,5.844555
-63.423277,50,5.868608
-58.721066,50,5.8927
-57.243434,50,5.916567
-64.440056,50,5.940606
-59.944504,50,5.964593
-54.533198,50,5.988485
-55.27591,50,6.012484
-57.045403,50,6.036472
-52.908647,50,6.490939
-53.979659,50,6.525215
-57.083044,50,6.549446
-53.064393,50,6.573673
-58.379579,50,6.597642
-49.736926,50,6.621911
-55.537852,50,6.64587
-56.790993,50,6.672337
-61.471895,50,6.696369
-55.597436,50,6.720357
-54.231306,50,6.744373
-51.16815,50,6.768464
-54.514052,50,6.79254
-60.390442,50,6.816774
-53.234567,50,6.84092
-59.514826,50,6.865146
-54.273894,50,6.88912
-53.435715,50,6.912874
-57.336745,50,6.936997
-48.10842,50,6.961142
-60.803055,50,6.985425
-59.672673,50,7.009487
-55.769589,50,7.033299
-57.079518,50,7.057479
-53.115374,50,7.081456
-56.807626,50,7.105679
-51.964747,50,7.129844
-53.015159,50,7.153645
-58.517632,50,7.178152
-54.326586,50,7.202124
-50.712713,50,7.227875
-56.77683,50,7.258437
-61.402753,50,7.286749
-60.382914,50,7.315787
-60.379381,50,7.343285
-53.883858,50,7.367516
-50.315332,50,7.391773
-48.574476,50,7.416082
-56.702718,50,7.440252
-50.023145,50,7.464385
-60.784722,50,7.488355
-59.614854,50,7.948594
-53.282131,50,7.982476
-58.194689,50,8.006543
-52.08542,50,8.030674
-51.813878,50,8.054791
-58.923192,50,8.078513
-46.855187,50,8.102863
-56.8994,50,8.126632
-46.17529,50,8.150643
-59.899462,50,8.174707
-59.848531,50,8.198719
-57.408242,50,8.222866
-55.77006,50,8.246983
-58.662804,50,8.271161
-56.346417,50,8.295205
-49.731065,50,8.319273
-55.221745,50,8.34337
-49.948318,50,8.367431
-60.185497,50,8.391553
-61.621745,50,8.41555
-66.832598,50,8.439527
-61.628729,50,8.463521
-57.754268,50,8.487628
-56.66593,50,8.511643
-52.840981,50,8.535567
-57.251042,50,8.559495
-60.153409,50,8.583534
-46.932973,50,8.60797
-58.3735,50,8.631824
-48.993028,50,8.658835
-66.403568,50,8.68258
-39.86891,50,8.706687
-54.193651,50,8.730851
-51.819232,50,8.75495
-56.706222,50,8.779125
-51.944585,50,8.8032
-61.398388,50,8.827199
-57.016192,50,8.851507
-61.583443,50,8.875809
-52.129596,50,8.899959
-63.328931,50,8.92422
-47.449903,50,9.383563
-44.676816,50,9.417087
-48.082465,50,9.441201
-54.297306,50,9.466226
-47.791268,50,9.490064
-56.173376,50,9.514222
-54.232167,50,9.538272
-56.843246,50,9.562665
-54.603257,50,9.58693
-51.51866,50,9.61551
-53.568679,50,9.639923
-53.428048,50,9.663971
-50.746293,50,9.688166
-62.334616,50,9.712259
-54.785579,50,9.736359
-53.064314,50,9.760324
-57.148762,50,9.784311
-51.296814,50,9.808871
-58.902262,50,9.832922
-52.966555,50,9.856886
-47.188369,50,9.881261
-51.208698,50,9.905129
-56.286129,50,9.929428
-51.83519,50,9.953457
-45.85113,50,9.977732
-48.79517,50,10.001683
-57.750603,50,10.02584
-61.233309,50,10.050062
