EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
50.0,-7.607274127342048,41,1433,124.57033896446228,71650,-0.0,-1.6324486,0.8749010562896729,0.010111832,0.0059886505,0.0059886505
50.0,-7.386402482006601,41,1474,127.3254668712616,73700,-0.0,-1.7674325,0.874228373169899,0.010007643,0.007367584,0.007367584
50.0,-7.796280465240497,41,1515,130.03179097175598,75750,-0.0,-1.8964828,0.8718520998954773,0.010058903,0.010379134,0.010379134
50.0,-7.692715015443484,41,1556,132.7971978187561,77800,-0.0,-2.0342126,0.8296523690223694,0.009980417,0.0048077386,0.0048077386
50.0,-7.334645718676742,41,1597,135.53217482566833,79850,-0.0,-1.9864559,0.8858900144696236,0.009125948,0.0024981932,0.0024981932
50.0,-7.215001763102389,41,1638,146.96527910232544,81900,-0.0,-2.0943284,0.8795998990535736,0.010163546,0.0034691095,0.0034691095
50.0,-6.913733998241306,41,1679,149.64654994010925,83950,-0.0,-2.2278426,0.9076987653970718,0.010021448,0.004460144,0.004460144
50.0,-6.916599096683898,41,1720,152.4083468914032,86000,-0.0,-2.3654735,0.903161957859993,0.0099813705,0.003428597,0.003428597
50.0,-6.805072224248994,41,1761,155.14971089363098,88050,-0.0,-2.3718808,0.8892717510461807,0.009599948,0.0038540699,0.0038540699
50.0,-6.883952100636128,41,1802,157.87644982337952,90100,-0.0,-2.50486,0.9056562334299088,0.0100262165,0.0018775333,0.0018775333
50.0,-6.679861569538609,41,1843,170.4693479537964,92150,-0.0,-2.6203618,0.9301694333553314,0.0101389885,0.007588137,0.007588137
50.0,-6.385207450514027,41,1884,173.19389176368713,94200,-0.0,-2.6258328,0.894873820245266,0.009591127,0.004258592,0.004258592
