# {"t_start": 1601478424.270889, "env_id": "Reacher-v2"} 
r,l,t
-69.262296,50,0.866712
-61.78778,50,0.894942
-62.021238,50,0.921178
-63.608502,50,0.946938
-72.327882,50,0.97357
-69.637942,50,0.99943
-64.852573,50,1.02524
-53.966178,50,1.051246
-64.145167,50,1.077566
-63.400407,50,1.103541
-60.690215,50,1.129204
-71.057944,50,1.155127
-60.768713,50,1.181236
-63.548255,50,1.207668
-58.012342,50,1.23414
-64.505608,50,1.260716
-57.618464,50,1.287272
-63.935697,50,1.313234
-61.688708,50,1.339144
-55.43967,50,1.365446
-64.419313,50,1.391832
-56.993812,50,1.418227
-56.211031,50,1.444729
-60.783885,50,1.47077
-59.667362,50,1.49755
-57.136374,50,1.523542
-66.845713,50,1.549718
-62.173924,50,1.575593
-73.629,50,1.601387
-63.755233,50,1.627702
-66.807946,50,1.653567
-54.312427,50,1.679655
-64.486696,50,1.705772
-64.547159,50,1.73172
-59.958264,50,1.757828
-62.623972,50,1.784278
-55.903447,50,1.810795
-65.1786,50,1.836886
-64.010654,50,1.862745
-61.147401,50,1.888775
-66.718173,50,2.535078
-68.123035,50,2.566261
-61.389744,50,2.597495
-58.374507,50,2.628094
-57.287722,50,2.654165
-57.847074,50,2.680241
-54.20653,50,2.706776
-60.862042,50,2.733033
-63.599572,50,2.760332
-60.392185,50,2.786891
-56.712421,50,2.81268
-62.936966,50,2.838684
-57.705187,50,2.864369
-59.712674,50,2.890483
-59.949619,50,2.917095
-56.494606,50,2.942913
-55.049278,50,2.969237
-60.129076,50,2.995208
-63.405556,50,3.021335
-59.900084,50,3.047287
-55.677275,50,3.073221
-56.103971,50,3.099532
-56.873585,50,3.125321
-57.979925,50,3.151714
-65.615289,50,3.177536
-54.11807,50,3.20356
-50.033401,50,3.229412
-66.807323,50,3.255289
-65.416985,50,3.282369
-65.114715,50,3.308413
-64.820343,50,3.334247
-47.669993,50,3.360472
-57.950125,50,3.386544
-59.001879,50,3.412389
-50.971079,50,3.438468
-65.461882,50,3.464428
-62.880004,50,3.490526
-54.853377,50,3.516554
-62.13502,50,3.543132
-64.144778,50,3.569257
-63.948147,50,3.595274
-58.010183,50,4.113641
-60.025342,50,4.145789
-61.197461,50,4.178553
-53.595116,50,4.204764
-48.245814,50,4.230909
-62.800975,50,4.257171
-59.095691,50,4.283941
-58.643555,50,4.309706
-47.231076,50,4.335832
-60.236823,50,4.36199
-59.051339,50,4.387822
-61.805452,50,4.414575
-61.546931,50,4.440455
-50.691805,50,4.466642
-62.277544,50,4.492744
-59.003391,50,4.518884
-62.341608,50,4.545367
-56.075067,50,4.571754
-54.653351,50,4.597894
-54.759679,50,4.623672
-56.31889,50,4.649512
-68.844293,50,4.675461
-66.802976,50,4.701531
-50.176063,50,4.727526
-58.724084,50,4.753539
-62.689752,50,4.779508
-58.890136,50,4.805965
-59.616666,50,4.831832
-45.146254,50,4.857992
-63.852969,50,4.884011
-52.782777,50,4.91014
-60.644096,50,4.937825
-55.552402,50,4.963978
-49.926963,50,4.990458
-54.267419,50,5.016346
-53.44664,50,5.04257
-60.251413,50,5.068604
-65.551032,50,5.094811
-50.081504,50,5.121143
-64.372411,50,5.148968
-50.808724,50,5.179755
-59.4228,50,5.771756
-63.630397,50,5.802727
-54.810083,50,5.837866
-54.016182,50,5.871389
-54.789599,50,5.899308
-64.839597,50,5.925669
-59.125401,50,5.951805
-53.979624,50,5.978155
-60.572823,50,6.00394
-49.448784,50,6.030147
-51.649775,50,6.056144
-64.380677,50,6.082191
-61.363601,50,6.108064
-52.061839,50,6.134048
-51.526255,50,6.15973
-56.033492,50,6.186193
-52.818927,50,6.211777
-57.202506,50,6.23797
-61.500932,50,6.264437
-52.652113,50,6.290444
-55.190404,50,6.316606
-55.454702,50,6.342579
-54.847965,50,6.368598
-52.123237,50,6.39419
-54.256811,50,6.420161
-61.568806,50,6.44609
-52.413361,50,6.472197
-56.746619,50,6.498712
-57.532698,50,6.524936
-52.172725,50,6.550809
-59.198583,50,6.577036
-59.774661,50,6.603087
-44.648108,50,6.629156
-65.145873,50,6.655074
-56.632204,50,6.681025
-49.853775,50,6.707298
-56.294349,50,6.733376
-60.178465,50,6.759638
-61.137296,50,6.785673
-57.683932,50,6.811736
-51.883987,50,6.837908
-56.694328,50,7.359042
-54.986366,50,7.390861
-60.892348,50,7.422119
-57.090043,50,7.450946
-53.355228,50,7.47711
-60.91256,50,7.503163
-58.897243,50,7.529353
-51.906881,50,7.55555
-55.758198,50,7.581704
-57.522185,50,7.608407
-58.500474,50,7.634315
-52.967716,50,7.660676
-60.746874,50,7.686363
-51.941447,50,7.712853
-51.644982,50,7.739526
-51.049666,50,7.766546
-53.224439,50,7.792659
-53.58233,50,7.818653
-44.287378,50,7.8449
-52.006021,50,7.871232
-59.563962,50,7.897299
-48.263071,50,7.923547
-47.470315,50,7.949597
-59.715192,50,7.975649
-44.818863,50,8.001993
-55.00064,50,8.027937
-55.894094,50,8.054384
-56.915706,50,8.080161
-55.299511,50,8.106394
-55.414165,50,8.13355
-56.59283,50,8.159303
-55.602101,50,8.185612
-54.338367,50,8.211676
-47.59735,50,8.237927
-62.165276,50,8.264116
-56.946709,50,8.289504
-49.392309,50,8.324432
-59.519038,50,8.368067
-57.309569,50,8.409535
-53.539704,50,8.445894
-51.457697,50,8.473396
-63.372163,50,9.03017
-48.867385,50,9.060985
-57.218706,50,9.095395
-54.649913,50,9.122275
-51.838058,50,9.148771
-56.503653,50,9.17513
-53.740966,50,9.201131
-51.577935,50,9.227201
-50.121668,50,9.253627
-50.789662,50,9.280084
-52.483525,50,9.306501
-56.759318,50,9.332389
-64.242635,50,9.358563
-61.98831,50,9.384866
-47.260023,50,9.411611
-53.925824,50,9.437899
-54.852046,50,9.464052
-54.448443,50,9.490592
-51.025989,50,9.516601
-48.013507,50,9.542914
-50.456256,50,9.569109
-57.818206,50,9.595295
-62.995028,50,9.621459
-56.273994,50,9.650371
-51.230963,50,9.681837
