# {"t_start": 1601477475.6532621, "env_id": "Reacher-v2"} 
r,l,t
-69.262296,50,1.305621
-61.78778,50,1.335271
-62.021238,50,1.362385
-63.608502,50,1.389347
-72.327882,50,1.416059
-69.637942,50,1.443047
-64.852573,50,1.469678
-53.966178,50,1.496734
-64.145167,50,1.523561
-63.400407,50,1.55074
-60.690215,50,1.578267
-71.057944,50,1.609339
-60.768713,50,1.639565
-63.548255,50,1.665874
-58.012342,50,1.702265
-64.505608,50,1.743896
-57.618464,50,1.7853
-63.935697,50,1.821539
-61.688708,50,1.850135
-55.43967,50,1.879076
-64.419313,50,1.908724
-56.993812,50,1.947135
-56.211031,50,1.991671
-60.783885,50,2.036941
-59.667362,50,2.071761
-57.136374,50,2.10534
-66.845713,50,2.133209
-62.173924,50,2.161291
-73.629,50,2.189395
-63.755233,50,2.217804
-66.807946,50,2.246572
-54.312427,50,2.274481
-64.486696,50,2.302739
-64.547159,50,2.331306
-59.958264,50,2.359457
-62.623972,50,2.387768
-55.903447,50,2.415712
-65.1786,50,2.443939
-64.010654,50,2.471996
-61.147401,50,2.499917
-67.459598,50,2.975225
-66.06415,50,3.007901
-61.299448,50,3.044839
-57.937195,50,3.074243
-56.534164,50,3.102586
-58.428731,50,3.140912
-61.321845,50,3.1843
-63.301827,50,3.228986
-65.813834,50,3.266405
-66.909412,50,3.295735
-54.868313,50,3.324462
-58.213081,50,3.352111
-55.942571,50,3.38044
-59.796724,50,3.408482
-60.707411,50,3.436004
-56.004997,50,3.463782
-59.465925,50,3.491759
-62.964847,50,3.52045
-62.883726,50,3.548912
-57.585687,50,3.577158
-57.567095,50,3.604733
-54.605863,50,3.632284
-54.797293,50,3.659702
-59.002932,50,3.687518
-62.976558,50,3.714972
-49.411966,50,3.74273
-52.978003,50,3.77049
-65.879845,50,3.798427
-63.722547,50,3.826136
-65.408349,50,3.855902
-64.368323,50,3.88328
-47.40242,50,3.910712
-57.348734,50,3.938409
-63.900316,50,3.965835
-51.780524,50,3.993818
-65.203449,50,4.021233
-64.276183,50,4.049303
-55.480846,50,4.0793
-64.133379,50,4.110355
-65.093969,50,4.141051
-62.222852,50,4.180849
-55.938914,50,4.543997
-56.846107,50,4.582249
-61.27677,50,4.620974
-55.083316,50,4.651874
-48.821475,50,4.681086
-64.038368,50,4.709673
-57.86585,50,4.739148
-62.414676,50,4.767728
-47.992081,50,4.796037
-55.559453,50,4.824422
-61.194615,50,4.852594
-60.507943,50,4.880685
-59.266945,50,4.908634
-57.320346,50,4.936525
-66.310745,50,4.964392
-56.839769,50,4.992745
-62.958175,50,5.020753
-58.171223,50,5.048521
-55.403043,50,5.076614
-58.832393,50,5.104234
-60.082569,50,5.132176
-67.957836,50,5.159997
-64.266937,50,5.187846
-51.390759,50,5.219553
-59.844423,50,5.251363
-62.416767,50,5.284994
-59.401883,50,5.318265
-61.396633,50,5.354144
-47.855942,50,5.392085
-61.596421,50,5.430714
-59.611409,50,5.463839
-59.772819,50,5.496472
-58.451589,50,5.529062
-49.492019,50,5.560823
