EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
50.0,-43.22858664847918,40,1064,38.47777581214905,53200,0.0,1.6110841,0.7980488836765289,0.009009633,0.0226884,0.0226884
50.0,-41.950345616825054,41,1105,39.95759081840515,55250,0.0,1.5647607,0.8235690295696259,0.009303685,0.019637108,0.019637108
50.0,-41.26622710079273,41,1146,41.33212971687317,57300,0.0,1.5085448,0.7683743536472321,0.010942055,0.017774735,0.017774735
50.0,-40.807096876398056,41,1187,42.8284707069397,59350,0.0,1.4483336,0.7569182962179184,0.009290606,0.019326331,0.019326331
50.0,-40.08541606683146,41,1228,44.21586585044861,61400,0.0,1.3806353,0.782788872718811,0.014042128,0.022286436,0.022286436
50.0,-38.628520805955716,41,1269,45.60812973976135,63450,0.0,1.3014554,0.7386288046836853,0.008796545,0.018162195,0.018162195
50.0,-36.55290094153745,41,1310,47.19765567779541,65500,0.0,1.2290368,0.8096412867307663,0.013215765,0.024961052,0.024961052
50.0,-35.4943007964093,41,1351,48.75210499763489,67550,0.0,1.1838588,0.8372350335121155,0.008739475,0.023097072,0.023097072
50.0,-34.28036138448679,41,1392,50.32299590110779,69600,0.0,1.1509671,0.8344508409500122,0.011849202,0.016360186,0.016360186
50.0,-34.02939045407852,41,1433,51.835097789764404,71650,0.0,1.0656432,0.744540274143219,0.009674286,0.022714544,0.022714544
50.0,-33.08214754669698,41,1474,53.39098072052002,73700,0.0,0.9870446,0.8468854427337646,0.009086011,0.017510977,0.017510977
50.0,-32.01429403549648,41,1515,54.82959175109863,75750,0.0,0.91714454,0.8244322389364243,0.013358902,0.015073141,0.015073141
50.0,-30.364154159909507,41,1556,56.21040081977844,77800,0.0,0.83041817,0.8404604941606522,0.009104146,0.018781573,0.018781573
50.0,-28.772968234546337,41,1597,57.69068384170532,79850,0.0,0.75054455,0.7905519902706146,0.0102720875,0.02431749,0.02431749
50.0,-27.24093100281214,41,1638,59.06768178939819,81900,0.0,0.6492616,0.7958450317382812,0.0108964,0.021185782,0.021185782
50.0,-25.237966373647964,41,1679,60.55751872062683,83950,0.0,0.63787884,0.792382076382637,0.011431811,0.024004217,0.024004217
50.0,-24.48693532937728,41,1720,61.93350672721863,86000,0.0,0.5255875,0.8367947787046432,0.010306763,0.018310025,0.018310025
50.0,-23.42890409069436,41,1761,63.41320300102234,88050,0.0,0.44360298,0.8415531367063522,0.009277811,0.01808583,0.01808583
50.0,-22.464838436108753,41,1802,64.83513593673706,90100,0.0,0.3525994,0.8441555202007294,0.011475025,0.02255826,0.02255826
50.0,-21.607364771794064,41,1843,66.29240083694458,92150,0.0,0.26599973,0.8290200084447861,0.010905602,0.022477236,0.022477236
50.0,-20.83102450976874,41,1884,67.87782883644104,94200,0.0,0.20601276,0.7890336215496063,0.012730449,0.07120372,0.07120372
50.0,-20.03192546236407,41,1925,69.39147877693176,96250,0.0,0.18151465,0.8373812288045883,0.0031796517,0.008937879,0.008937879
