# {"t_start": 1601481225.255881, "env_id": "Reacher-v2"} 
r,l,t
-58.495694,50,7.181292
-58.022394,50,7.230539
-65.528406,50,7.276625
-58.929047,50,7.322584
-63.281344,50,7.369273
-53.352205,50,7.416523
-55.293,50,7.463013
-56.551245,50,7.510012
-49.09985,50,7.556897
-60.529355,50,7.603548
-56.72705,50,7.650138
-66.151183,50,7.696661
-62.4827,50,7.743289
-58.175897,50,7.7899
-56.966255,50,7.83963
-60.997617,50,7.886293
-56.941254,50,7.933231
-55.198469,50,7.980188
-61.804927,50,8.026984
-62.688217,50,8.0735
-67.414504,50,8.120364
-62.45573,50,8.166784
-62.673898,50,8.213129
-66.144467,50,8.260304
-71.017708,50,8.30684
-57.363271,50,8.353302
-61.923736,50,8.400372
-63.226638,50,8.446813
-53.92087,50,8.493056
-59.00289,50,8.541829
-64.080542,50,8.588543
-61.671641,50,8.634876
-60.491105,50,8.681619
-59.029634,50,8.728307
-59.351906,50,8.774997
-60.2815,50,8.821722
-57.064984,50,8.86859
-59.696577,50,8.918372
-58.42799,50,8.977111
-61.616278,50,9.033969
-60.753123,50,9.585624
-68.528193,50,9.643972
-60.147707,50,9.693544
-59.268924,50,9.740281
-54.806782,50,9.786165
-60.094564,50,9.833333
-54.614123,50,9.880113
-60.617591,50,9.927575
-50.174799,50,9.973829
-53.287546,50,10.021166
-50.32758,50,10.067618
-55.887492,50,10.114756
-62.110331,50,10.167163
-58.169721,50,10.215514
-57.38378,50,10.264644
-56.84946,50,10.311253
-61.396119,50,10.357639
-54.294185,50,10.404439
-49.196667,50,10.451189
-57.932781,50,10.497645
-57.071722,50,10.544597
-53.918407,50,10.591532
-60.207023,50,10.637839
-63.629062,50,10.684491
-60.02889,50,10.731082
-54.389118,50,10.777558
-53.196321,50,10.824271
-65.473869,50,10.871926
-60.855729,50,10.920228
-57.618322,50,10.966595
-52.349506,50,11.013552
-59.268573,50,11.059968
-59.95915,50,11.106401
-59.176302,50,11.153156
-61.887461,50,11.199935
-62.333332,50,11.24675
-57.975441,50,11.29343
-58.051897,50,11.3399
-56.337032,50,11.386808
-66.441314,50,11.433024
-60.95653,50,11.47918
-55.271104,50,11.793839
-53.017864,50,11.856169
-60.562538,50,11.902096
-57.394637,50,11.948932
-51.392649,50,11.99468
-62.227723,50,12.041741
-58.539819,50,12.088287
-53.912044,50,12.135278
-61.047712,50,12.181805
-53.507975,50,12.228288
-41.751736,50,12.275254
-63.150799,50,12.321681
-49.778889,50,12.368737
-56.537296,50,12.414936
-51.972955,50,12.461314
-53.923434,50,12.507598
-56.213241,50,12.554271
-59.588706,50,12.60128
-53.86808,50,12.64824
-55.473729,50,12.694675
-55.786273,50,12.740827
-51.357261,50,12.787147
-52.11047,50,12.834826
-58.344822,50,12.880913
-54.324483,50,12.927721
-57.589524,50,12.974037
-46.225626,50,13.020925
-55.63484,50,13.067522
-54.05758,50,13.114042
-54.475727,50,13.160449
-48.194997,50,13.206769
-49.184127,50,13.253528
-52.2834,50,13.301573
-55.474012,50,13.349107
-52.012463,50,13.395978
-57.95081,50,13.442475
-61.053185,50,13.48895
-49.814917,50,13.535773
-55.602912,50,13.582438
-60.355735,50,13.628661
-59.249815,50,13.674961
-52.49085,50,13.991566
-57.819148,50,14.054897
-58.55842,50,14.113978
-62.699911,50,14.159909
-58.355595,50,14.205909
-54.91844,50,14.251697
-59.957875,50,14.298315
-56.928552,50,14.345281
-47.045735,50,14.391858
-56.934987,50,14.439265
-61.68913,50,14.486222
-51.971067,50,14.533029
-58.667934,50,14.580321
-64.329068,50,14.627442
-59.364634,50,14.673619
-59.207151,50,14.7198
-61.069975,50,14.767001
-58.026038,50,14.813803
-64.320346,50,14.861158
-57.517282,50,14.907873
-57.040851,50,14.954566
-53.577018,50,15.001306
-45.848448,50,15.048236
-63.335795,50,15.095088
-56.247772,50,15.144208
-52.936057,50,15.192454
