# {"t_start": 1601477397.881651, "env_id": "Reacher-v2"} 
r,l,t
-60.507533,50,1.442814
-66.727321,50,1.469992
-55.682095,50,1.496476
-68.742906,50,1.524187
-66.878308,50,1.551177
-63.900325,50,1.577637
-72.416466,50,1.603606
-59.283891,50,1.630121
-71.493229,50,1.657183
-58.107594,50,1.683495
-61.213114,50,1.710043
-56.286878,50,1.736144
-59.884052,50,1.762079
-55.687818,50,1.787807
-59.93403,50,1.819793
-55.976436,50,1.855246
-56.637346,50,1.885764
-57.134946,50,1.912411
-67.985053,50,1.952189
-65.484515,50,1.988812
-64.687185,50,2.019454
-63.801786,50,2.046379
-65.212651,50,2.076212
-51.79356,50,2.10623
-56.132012,50,2.143929
-72.167647,50,2.189266
-58.775237,50,2.220498
-58.777999,50,2.249107
-56.532224,50,2.278067
-54.665521,50,2.305772
-63.434124,50,2.335103
-52.250511,50,2.363989
-65.40835,50,2.393292
-57.49367,50,2.420715
-63.566082,50,2.450837
-61.463342,50,2.482936
-61.715589,50,2.51488
-63.196038,50,2.544874
-61.503284,50,2.573837
-53.13184,50,2.602702
-63.709791,50,3.086725
-62.103209,50,3.121411
-52.765446,50,3.155454
-55.858925,50,3.184807
-62.952739,50,3.211129
-54.512114,50,3.2365
-56.257839,50,3.261658
-56.264446,50,3.287315
-52.127905,50,3.312395
-63.388188,50,3.339198
-63.316838,50,3.364938
-58.693519,50,3.390263
-58.31756,50,3.415565
-58.480253,50,3.441048
-63.937607,50,3.466932
-64.171044,50,3.493327
-60.698777,50,3.521615
-62.174433,50,3.54909
-60.724517,50,3.575833
-64.561105,50,3.601817
-59.303292,50,3.627267
-60.279748,50,3.65365
-60.104844,50,3.679284
-65.927178,50,3.705369
-60.247621,50,3.731418
-62.501307,50,3.757876
-60.532928,50,3.783437
-57.420531,50,3.809585
-55.64138,50,3.835697
-58.61044,50,3.861593
-61.079365,50,3.887941
-56.928057,50,3.914042
-66.945221,50,3.940057
-50.989127,50,3.9664
-56.237738,50,3.992555
-60.667147,50,4.018793
-61.382172,50,4.044699
-54.909814,50,4.071088
-52.859665,50,4.097913
-60.048148,50,4.123887
-59.231584,50,4.149646
-51.679893,50,4.44502
-65.386972,50,4.481682
-56.528228,50,4.515334
-63.858679,50,4.546574
-64.125845,50,4.573208
-67.622001,50,4.599674
-63.351979,50,4.625235
-61.623108,50,4.650993
-52.81669,50,4.6771
-60.964077,50,4.703543
-56.895285,50,4.729057
-62.371703,50,4.754493
-55.127733,50,4.780393
-58.661594,50,4.806257
-58.79527,50,4.832711
-63.601947,50,4.858409
-63.419216,50,4.884129
-64.096759,50,4.909876
-67.422484,50,4.935633
-57.819295,50,4.961268
-51.860719,50,4.987284
-61.240806,50,5.013539
-56.035143,50,5.039164
-46.558973,50,5.065402
-60.519402,50,5.090904
-58.409486,50,5.117535
-67.517643,50,5.143237
-68.104495,50,5.169509
-61.032774,50,5.196301
-60.673047,50,5.222159
-56.816974,50,5.248755
-64.261341,50,5.274862
-58.59589,50,5.300752
-61.35481,50,5.327182
-55.82306,50,5.353004
-55.914346,50,5.380698
-61.000276,50,5.408149
-58.847351,50,5.43545
-64.781354,50,5.460502
-60.155608,50,5.486216
-51.895125,50,5.511614
-56.24786,50,5.7821
-57.671878,50,5.81252
-54.713654,50,5.842723
-52.180374,50,5.873535
-56.916468,50,5.899256
-61.780087,50,5.924782
-60.054168,50,5.95036
-66.864222,50,5.975614
-53.309313,50,6.001603
-61.437187,50,6.026916
-56.052325,50,6.052548
-55.609372,50,6.078205
-60.306165,50,6.103854
-61.340795,50,6.129643
-63.996251,50,6.155458
-60.223734,50,6.180954
-67.93511,50,6.207555
-61.900407,50,6.233077
-53.017623,50,6.258367
-52.363457,50,6.28374
-58.133566,50,6.309947
-52.531458,50,6.338421
-59.052295,50,6.367539
-64.335696,50,6.394741
-57.447644,50,6.420704
-60.154466,50,6.44744
-64.317842,50,6.47339
-53.031152,50,6.501222
-58.266495,50,6.532653
-51.474742,50,6.560591
-53.261736,50,6.587126
-65.875785,50,6.613722
-50.155034,50,6.640417
-57.112718,50,6.667615
-54.120357,50,6.694286
-58.834311,50,6.721758
-55.745466,50,6.748342
-61.712156,50,6.774994
-65.028753,50,6.801965
-64.062217,50,6.829128
-57.434122,50,6.856255
-58.917324,50,7.186087
-57.215462,50,7.222168
-65.133852,50,7.256586
-50.834992,50,7.287043
-53.916757,50,7.316067
-61.645323,50,7.355065
-60.389701,50,7.382401
-61.965924,50,7.409979
-64.603063,50,7.437656
-50.074032,50,7.465661
-56.582016,50,7.494063
-55.004177,50,7.521305
-57.986645,50,7.552559
-56.711446,50,7.583761
-55.419734,50,7.615248
-59.781424,50,7.645702
-56.543808,50,7.677222
-63.035065,50,7.709095
-55.749045,50,7.740541
-54.012035,50,7.770478
-56.400396,50,7.797714
-63.149747,50,7.825709
-61.010961,50,7.853252
-55.771348,50,7.880891
-61.035643,50,7.907534
-57.741148,50,7.933275
-60.451118,50,7.962451
-64.045241,50,7.990989
-63.013448,50,8.017374
-58.182914,50,8.043982
-64.804475,50,8.070216
-67.23632,50,8.097807
-60.55163,50,8.123907
-58.912382,50,8.150327
-71.563528,50,8.179124
-62.621204,50,8.206228
-56.877326,50,8.232866
-66.189323,50,8.261377
-59.312591,50,8.288594
-66.121998,50,8.315603
-55.501968,50,8.342394
-57.555266,50,8.646008
-53.948965,50,8.67713
-55.52024,50,8.710503
-58.222567,50,8.739597
-63.512395,50,8.765869
-58.58227,50,8.794865
-59.028531,50,8.821802
-56.856429,50,8.848369
-57.937474,50,8.876509
-50.814327,50,8.903459
-63.596045,50,8.928723
-53.095056,50,8.95681
-52.771074,50,8.983361
-62.079854,50,9.009573
-56.984376,50,9.03467
-65.192834,50,9.060046
-69.423018,50,9.085647
-53.051678,50,9.111238
-56.904524,50,9.141324
-70.380899,50,9.179196
-47.011918,50,9.210222
-61.717232,50,9.23634
-58.602105,50,9.263592
-59.505029,50,9.291112
-60.890104,50,9.318105
-55.797977,50,9.345067
-59.233256,50,9.372448
-57.222099,50,9.399306
-58.752695,50,9.426242
-66.417504,50,9.453421
-63.179581,50,9.480154
-54.031562,50,9.507239
-48.476703,50,9.533908
-59.160554,50,9.561046
-56.095724,50,9.587927
-62.466433,50,9.614424
-59.040799,50,9.641157
-48.413977,50,9.668622
-55.375098,50,9.695492
-59.86906,50,9.722244
-55.863517,50,9.749096
-54.166743,50,10.059208
-63.751899,50,10.091995
-54.737385,50,10.12411
-61.545176,50,10.155097
-58.953265,50,10.182258
-64.911072,50,10.209945
-57.640337,50,10.236668
-57.595605,50,10.263219
-58.576683,50,10.290264
-62.904562,50,10.317379
-62.740185,50,10.343729
-60.492295,50,10.371246
-61.519845,50,10.397698
-57.445213,50,10.424416
-61.267123,50,10.451038
-59.284682,50,10.478115
-58.594905,50,10.504951
-50.244153,50,10.531826
-49.443198,50,10.558328
-51.784508,50,10.585434
-55.148012,50,10.612024
-57.152058,50,10.638907
