# {"t_start": 1601478338.72453, "env_id": "Reacher-v2"} 
r,l,t
-60.507533,50,0.825706
-66.727321,50,0.855073
-55.682095,50,0.881477
-68.742906,50,0.907959
-66.878308,50,0.937503
-63.900325,50,0.973454
-72.416466,50,1.009382
-59.283891,50,1.051086
-71.493229,50,1.082896
-58.107594,50,1.122803
-61.213114,50,1.155913
-56.286878,50,1.198736
-59.884052,50,1.242197
-55.687818,50,1.288606
-59.93403,50,1.330886
-55.976436,50,1.373692
-56.637346,50,1.411886
-57.134946,50,1.440094
-67.985053,50,1.469945
-65.484515,50,1.500319
-64.687185,50,1.530104
-63.801786,50,1.558707
-65.212651,50,1.591492
-51.79356,50,1.621313
-56.132012,50,1.647839
-72.167647,50,1.674679
-58.775237,50,1.701106
-58.777999,50,1.727493
-56.532224,50,1.75352
-54.665521,50,1.779465
-63.434124,50,1.80638
-52.250511,50,1.833284
-65.40835,50,1.859415
-57.49367,50,1.885488
-63.566082,50,1.911875
-61.463342,50,1.938041
-61.715589,50,1.96421
-63.196038,50,1.990782
-61.503284,50,2.016734
-53.13184,50,2.042753
-62.708004,50,2.623393
-59.706263,50,2.653315
-51.918521,50,2.685334
-54.295975,50,2.715634
-60.430151,50,2.741779
-56.903461,50,2.768052
-54.550169,50,2.794759
-52.552413,50,2.821018
-62.760907,50,2.847488
-64.123294,50,2.87358
-65.226979,50,2.899656
-58.734294,50,2.925732
-57.094822,50,2.951614
-57.104279,50,2.978087
-66.853376,50,3.003872
-63.26765,50,3.030022
-60.232033,50,3.056085
-63.317393,50,3.082172
-58.637976,50,3.108296
-63.474591,50,3.134265
-61.299496,50,3.160931
-59.028524,50,3.186946
-62.495966,50,3.212838
-63.503686,50,3.238912
-61.980526,50,3.264752
-59.672761,50,3.290595
-62.999688,50,3.316846
-57.285282,50,3.342851
-56.431957,50,3.369161
-59.442166,50,3.395158
-60.112535,50,3.421509
-54.416605,50,3.447707
-65.115205,50,3.47385
-52.323522,50,3.500053
-55.117651,50,3.525989
-61.134799,50,3.552397
-60.559889,50,3.579176
-56.421251,50,3.605368
-52.674292,50,3.631524
-61.071657,50,3.658401
-61.753686,50,3.684186
-57.272418,50,4.235415
-61.127038,50,4.275683
-54.452491,50,4.317877
-58.912888,50,4.353268
-54.03979,50,4.387132
-69.599942,50,4.418065
-64.922225,50,4.456594
-61.797008,50,4.498525
-52.07495,50,4.532594
-56.394907,50,4.56611
-56.548136,50,4.593251
-64.172722,50,4.620363
-56.465951,50,4.64869
-57.546483,50,4.679377
-58.59041,50,4.706796
-63.017006,50,4.733495
-55.508682,50,4.76
-62.455021,50,4.787862
-67.235947,50,4.815663
-61.243699,50,4.842847
-55.962876,50,4.869647
-59.511995,50,4.896684
-51.558538,50,4.923329
-47.004681,50,4.950954
-58.186836,50,4.978337
-60.264072,50,5.006554
-59.625404,50,5.033391
-66.002366,50,5.060269
-59.472026,50,5.087498
-60.395256,50,5.114282
-57.369123,50,5.141265
-64.417354,50,5.168094
-53.149342,50,5.195058
-63.124431,50,5.224289
-58.713298,50,5.254754
-53.447156,50,5.285745
-58.584863,50,5.323084
-57.91684,50,5.353531
-65.511398,50,5.383313
-55.23148,50,5.413386
-54.699846,50,5.444728
-53.238585,50,6.000439
-54.406372,50,6.033435
-55.839549,50,6.068839
-51.663354,50,6.099335
-54.235729,50,6.129072
-60.648796,50,6.159127
-60.297542,50,6.189129
-63.238606,50,6.219166
-52.308803,50,6.250465
-54.860764,50,6.280821
-60.537207,50,6.311141
-53.115441,50,6.341735
-59.373758,50,6.371986
-58.906532,50,6.40187
-60.722982,50,6.432584
-57.931863,50,6.462955
-63.643174,50,6.493473
-63.121199,50,6.523601
-52.100938,50,6.553913
-50.747337,50,6.583946
-52.730836,50,6.613975
-53.446815,50,6.644033
-58.63664,50,6.67419
-57.297578,50,6.704222
-50.370129,50,6.734565
-57.926758,50,6.764393
-63.483008,50,6.795019
-51.214723,50,6.825563
-52.235185,50,6.855952
-47.884149,50,6.886712
-53.673312,50,6.917203
-63.521452,50,6.947626
-50.33629,50,6.978283
-58.808759,50,7.008411
-55.077442,50,7.0412
-54.882535,50,7.077345
-54.322052,50,7.110623
-57.52638,50,7.141063
-63.846402,50,7.171787
-62.541686,50,7.202019
-52.146842,50,7.232591
-59.180188,50,7.768139
-51.251581,50,7.800151
-61.796265,50,7.838252
-47.768615,50,7.868577
-50.824196,50,7.899077
-56.672881,50,7.929121
-59.047203,50,7.959091
-51.374869,50,7.989756
-67.191946,50,8.019242
-50.319367,50,8.049605
-51.427566,50,8.079492
-51.200197,50,8.109918
-60.583406,50,8.139851
-54.229429,50,8.169971
-56.452195,50,8.200721
-51.841871,50,8.231098
-55.009986,50,8.260877
-60.043788,50,8.290832
-51.778423,50,8.325135
-52.302874,50,8.357682
-51.300131,50,8.393075
-60.473877,50,8.424021
-68.16127,50,8.455534
-57.200941,50,8.485642
-57.276078,50,8.51976
-53.985674,50,8.557696
-57.861888,50,8.591927
-60.933014,50,8.622836
-65.30538,50,8.652819
-60.504497,50,8.683385
-59.613854,50,8.71401
-65.83257,50,8.744201
-58.390539,50,8.774228
-57.653477,50,8.805075
-70.697902,50,8.846722
-63.82862,50,8.87692
-53.359917,50,8.90762
-61.093619,50,8.938216
-58.482921,50,8.968439
-59.029927,50,8.998938
-54.936225,50,9.02894
-51.336527,50,9.574461
-53.522096,50,9.608325
-49.132691,50,9.648164
-61.456296,50,9.683414
-55.154597,50,9.71376
-55.77103,50,9.744063
-54.603059,50,9.774212
-53.625367,50,9.804326
-57.200535,50,9.835244
-49.284272,50,9.865426
-54.28722,50,9.894962
-52.474501,50,9.925315
-52.547262,50,9.957621
-58.950969,50,9.989597
-54.775098,50,10.019826
-60.102106,50,10.050191
-66.625238,50,10.080389
-52.808135,50,10.11143
-56.603124,50,10.141442
-62.528339,50,10.17126
-44.497101,50,10.201364
-54.113392,50,10.23105
-59.025352,50,10.261082
-56.95861,50,10.291567
-54.676405,50,10.322015
-54.173918,50,10.352169
-55.743639,50,10.382362
-58.523441,50,10.41241
-59.410544,50,10.444409
-52.429381,50,10.474837
-63.510546,50,10.505499
-49.480967,50,10.535952
-46.667602,50,10.566345
-54.216566,50,10.596738
-54.635791,50,10.626532
-55.003338,50,10.656646
-58.075834,50,10.687126
-49.676855,50,10.717701
-51.82256,50,10.747684
-53.761828,50,10.778049
-55.471143,50,10.808986
-56.071465,50,11.398147
-58.151705,50,11.430469
-56.917509,50,11.463784
-54.559638,50,11.491845
-55.531231,50,11.517736
-52.477561,50,11.543842
-58.028933,50,11.570639
-59.217186,50,11.597037
-57.833313,50,11.623348
-55.016687,50,11.649681
-59.524398,50,11.676828
-56.082848,50,11.703089
-55.760207,50,11.729455
-55.294807,50,11.755742
-56.879481,50,11.782317
-52.886983,50,11.808685
-59.643801,50,11.83506
-45.743718,50,11.861181
-41.858177,50,11.887659
-46.40283,50,11.914431
-52.216862,50,11.94076
-53.007177,50,11.967317
-56.883006,50,11.993598
-53.683587,50,12.020063
-47.963037,50,12.046158
-51.385148,50,12.072642
-51.148794,50,12.099156
-54.005632,50,12.127274
-52.828562,50,12.153969
-58.523567,50,12.179911
-39.9898,50,12.206237
-58.372397,50,12.232408
-52.284316,50,12.258693
-45.731634,50,12.285038
-58.133033,50,12.31143
-58.370676,50,12.339159
-58.598575,50,12.365439
-55.62981,50,12.39145
-57.074277,50,12.417935
-56.917114,50,12.444002
-57.08326,50,12.470167
-60.253294,50,12.994805
-49.224592,50,13.025681
-46.501626,50,13.056671
-53.831253,50,13.087237
-51.199523,50,13.113227
-59.044655,50,13.140009
-55.476444,50,13.166375
-52.395703,50,13.192543
-57.749369,50,13.218497
-51.641658,50,13.244602
-46.921026,50,13.27107
-56.294319,50,13.297211
-51.667433,50,13.323935
-60.853637,50,13.357564
-57.532772,50,13.384166
-44.003458,50,13.410443
-58.268396,50,13.438502
-53.624621,50,13.464634
-54.432481,50,13.491422
-46.32224,50,13.517721
-46.326641,50,13.544107
-52.202446,50,13.57022
-51.514889,50,13.596449
-50.043973,50,13.622679
-49.286983,50,13.64864
-52.005099,50,13.674739
-48.612213,50,13.700881
-51.331276,50,13.727179
-48.711078,50,13.753377
-53.795681,50,13.779551
-57.828237,50,13.805481
-44.326277,50,13.841004
-58.039841,50,13.881418
-51.591416,50,13.922272
-54.621452,50,13.956829
-56.460752,50,13.988583
-47.870238,50,14.015353
-50.660317,50,14.044404
-53.612166,50,14.075742
-46.846514,50,14.115391
-43.667006,50,14.152365
-55.537466,50,14.667681
-45.444247,50,14.697943
-48.599709,50,14.72963
-53.337246,50,14.758613
-50.810297,50,14.785201
-51.130384,50,14.811614
-51.040263,50,14.837403
-44.922885,50,14.86353
-55.837861,50,14.889552
-43.909785,50,14.915505
-55.899661,50,14.942118
-55.065419,50,14.968617
-50.752844,50,14.99491
-49.528263,50,15.021238
-45.425204,50,15.047498
-51.722824,50,15.074776
-50.6733,50,15.101015
-49.116123,50,15.127142
-54.425537,50,15.153368
-49.839589,50,15.179795
-56.426877,50,15.206037
