EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
50.0,-14.246778307151992,40,1064,87.49368405342102,53200,-0.0,-0.24932098,0.7088783383369446,0.009981179,0.008006779,0.008006779
50.0,-13.258355837294701,41,1105,90.41903614997864,55250,-0.0,-0.36277005,0.6912246942520142,0.010147118,0.011091792,0.011091792
50.0,-12.629021372927435,41,1146,93.48697018623352,57300,-0.0,-0.48918927,0.6831876337528229,0.010078453,0.011489619,0.011489619
50.0,-11.397927488881841,41,1187,96.59574317932129,59350,-0.0,-0.6004794,0.7479678690433502,0.010154156,0.010371134,0.010371134
50.0,-10.67770424912991,41,1228,106.17678427696228,61400,-0.0,-0.7331277,0.786263570189476,0.010029223,0.012760117,0.012760117
50.0,-10.40303568188977,41,1269,108.9801721572876,63450,-0.0,-0.8693731,0.7724268138408661,0.009995437,0.0062785926,0.0062785926
50.0,-10.109994039064993,41,1310,112.03629326820374,65500,-0.0,-1.0036622,0.8014721870422363,0.010014441,0.0059431554,0.0059431554
50.0,-9.64727815634953,41,1351,114.9276192188263,67550,-0.0,-1.1370647,0.8163732588291168,0.01002214,0.004142934,0.004142934
50.0,-9.043438554571667,41,1392,117.7958881855011,69600,-0.0,-1.270306,0.8668109178543091,0.010023856,0.010683894,0.010683894
50.0,-8.423216501091648,41,1433,128.7637162208557,71650,-0.0,-1.397372,0.7734291702508926,0.010073685,0.0042390274,0.0042390274
50.0,-8.056110789718515,41,1474,131.67655301094055,73700,-0.0,-1.5042319,0.7899391800165176,0.010165668,0.010519368,0.010519368
50.0,-7.759206484821733,41,1515,134.44751811027527,75750,-0.0,-1.587851,0.8395031243562698,0.0101556545,0.0052987863,0.0052987863
50.0,-7.436689853340027,41,1556,137.39958930015564,77800,-0.0,-1.7247385,0.8413118869066238,0.009989023,0.0077485098,0.0077485098
50.0,-7.317498031052519,41,1597,140.25548219680786,79850,-0.0,-1.8621211,0.8569130152463913,0.009984016,0.009336138,0.009336138
50.0,-7.22004261005231,41,1638,152.39795422554016,81900,-0.0,-1.9641477,0.8715112060308456,0.010172629,0.0059912745,0.0059912745
50.0,-7.190251800269682,41,1679,155.33024716377258,83950,-0.0,-2.0763867,0.9170409590005875,0.010151293,0.005210542,0.005210542
50.0,-6.926418586595373,41,1720,158.1319761276245,86000,-0.0,-2.2143893,0.8867962509393692,0.009977556,0.007989592,0.007989592
50.0,-6.857736940962516,41,1761,160.85831809043884,88050,-0.0,-2.350342,0.8634242415428162,0.009998345,0.0052340347,0.0052340347
50.0,-6.70599418853604,41,1802,163.7763261795044,90100,-0.0,-2.4869003,0.8599478453397751,0.009992338,0.005941353,0.005941353
50.0,-6.745549772659704,41,1843,177.0493130683899,92150,-0.0,-2.5132504,0.903566800057888,0.009786343,0.0066813817,0.0066813817
50.0,-6.561953521547447,41,1884,179.75628805160522,94200,-0.0,-2.615057,0.866533026099205,0.010172867,0.003500063,0.003500063
50.0,-6.467496498572416,41,1925,182.55101609230042,96250,-0.0,-2.74206,0.9046300947666168,0.010074354,0.0023109252,0.0023109252
50.0,-6.48781131232334,41,1966,185.42133927345276,98300,-0.0,-2.752218,0.9002424478530884,0.009635925,0.005640475,0.005640475
50.0,-6.3320544370010055,41,2007,188.54371309280396,100350,-0.0,-2.8899708,0.9035918936133385,0.009980178,0.006428265,0.006428265
