# {"t_start": 1601477553.8008032, "env_id": "Reacher-v2"} 
r,l,t
-55.097511,50,1.496825
-65.610682,50,1.532074
-62.800213,50,1.566031
-70.71821,50,1.600657
-66.382077,50,1.635484
-55.840281,50,1.669354
-68.611222,50,1.707035
-58.768,50,1.738962
-60.801282,50,1.767286
-67.441274,50,1.7949
-56.271811,50,1.822814
-62.736688,50,1.850236
-60.776085,50,1.878
-59.307037,50,1.906446
-64.239238,50,1.937848
-57.480177,50,1.968282
-63.099011,50,1.998793
-51.29697,50,2.029547
-63.539286,50,2.060371
-49.820077,50,2.090894
-63.595679,50,2.122017
-59.087402,50,2.152693
-60.495416,50,2.183568
-61.559484,50,2.214082
-70.766685,50,2.24524
-69.038202,50,2.276715
-54.111651,50,2.307433
-62.031838,50,2.338467
-60.465749,50,2.369481
-61.213678,50,2.400222
-60.45732,50,2.433183
-56.491989,50,2.464209
-60.353633,50,2.494973
-64.086176,50,2.526856
-55.459045,50,2.562099
-60.877614,50,2.589079
-66.580432,50,2.615928
-59.503937,50,2.64314
-61.813473,50,2.669986
-59.556224,50,2.696822
-59.270355,50,3.152966
-50.3107,50,3.184832
-61.163475,50,3.214964
-58.384385,50,3.241691
-70.878245,50,3.268647
-60.470748,50,3.295199
-60.76796,50,3.324247
-58.723268,50,3.350857
-60.14316,50,3.377299
-65.639082,50,3.403919
-58.458829,50,3.430535
-59.41841,50,3.457103
-58.37058,50,3.483423
-55.589093,50,3.509916
-69.901472,50,3.536083
-66.583903,50,3.56249
-56.688636,50,3.589302
-59.834057,50,3.615744
-57.603573,50,3.642444
-70.800884,50,3.668797
-54.235222,50,3.69574
-64.163694,50,3.723134
-55.708754,50,3.750358
-59.303735,50,3.777104
-66.201206,50,3.803821
-62.160894,50,3.830422
-64.949734,50,3.856752
-61.528209,50,3.883032
-52.919803,50,3.909944
-59.261322,50,3.936718
-66.672919,50,3.962998
-63.660568,50,3.98988
-63.567669,50,4.016423
-65.089316,50,4.043156
-53.738139,50,4.06993
-63.600643,50,4.096744
-64.870929,50,4.123245
-60.646738,50,4.149822
-60.664364,50,4.176556
-61.062602,50,4.202982
-59.097679,50,4.229822
-60.061924,50,4.499513
-55.006021,50,4.531729
-56.982491,50,4.563529
-63.597035,50,4.594435
-56.043347,50,4.621363
-52.906583,50,4.648777
-49.781635,50,4.675495
-58.015696,50,4.701993
-55.672326,50,4.72927
-60.093367,50,4.756286
-55.243723,50,4.785209
-67.757576,50,4.812057
-55.99612,50,4.838933
-60.854006,50,4.866305
-60.096856,50,4.892831
-58.768839,50,4.920311
-56.701645,50,4.946761
-53.275568,50,4.973365
-59.574767,50,5.000177
-66.216063,50,5.026731
-52.411983,50,5.053542
-54.960051,50,5.080936
-68.836735,50,5.10814
-57.895171,50,5.134732
